0.497,0.3921,294.28
0.519,0.36728,294.28
0.562,0.37436,294.27
0.58,0.40495,294.28
0.597,0.47346,294.28
0.644,0.39776,294.28
0.7,0.75931,294.27
0.777,0.39598,294.28
0.828,0.43948,294.28
0.892,0.39986,294.27
0.926,0.38592,294.28
0.956,0.35745,294.26
1.018,0.3727,294.26
1.02,0.35485,294.28
1.045,0.35564,294.28
1.049,0.39957,294.28
1.05,0.37169,294.28
1.052,0.36574,294.27
1.052,0.36053,294.28
1.054,0.39072,294.27
1.06,0.34433,294.27
1.087,0.40097,294.28
1.128,0.38745,294.27
1.169,0.36047,294.29
1.178,0.34429,294.27
1.18,0.33397,294.28
1.187,0.36102,294.28
1.199,0.37401,294.28
1.228,0.33217,294.29
1.241,0.36844,294.27
1.247,0.37502,294.27
1.278,0.40593,294.27
1.394,0.37534,294.28
1.427,0.3635,294.28
1.454,0.37919,294.28
1.484,0.38626,294.28
1.529,0.40867,294.28
1.724,0.40559,294.28
1.922,0.36877,294.28
2.116,0.3512,294.28
2.364,0.3391,294.29
2.678,0.3581,294.29
3.068,0.37796,294.28
3.527,0.36664,294.28
4.054,0.38312,294.28
4.616,0.36245,294.28
5.127,0.3868,294.27
5.564,0.41528,294.25
5.917,0.39837,294.24
6.204,0.3726,294.24
6.463,0.37774,294.23
6.758,0.36802,294.22
7.088,0.35046,294.22
7.458,0.35646,294.22
7.84,0.3563,294.22
8.218,0.35852,294.22
8.586,0.35971,294.21
8.918,0.35466,294.21
9.213,0.32527,294.21
9.485,0.33066,294.21
9.759,0.3934,294.21
10.056,0.35586,294.21
10.381,0.38635,294.21
10.75,0.38357,294.2
11.137,0.35882,294.2
11.559,0.34278,294.2
11.993,0.35529,294.2
12.47,0.36721,294.2
12.964,0.39528,294.2
13.452,0.3568,294.2
13.896,0.35417,294.2
14.267,0.3383,294.2
14.578,0.3427,294.2
14.854,0.41236,294.2
15.112,0.33527,294.2
15.406,0.34294,294.2
15.743,0.34948,294.2
16.138,0.36709,294.2
16.576,0.35221,294.2
17.034,0.33781,294.2
17.479,0.31705,294.2
17.879,0.33746,294.2
18.239,0.32845,294.2
18.543,0.36012,294.2
18.809,0.34562,294.2
19.047,0.32659,294.2
19.292,0.31513,294.2
19.568,0.30832,294.2
19.927,0.3636,294.2
20.38,0.38641,294.2
20.914,0.37484,294.2
21.514,0.40413,294.2
22.126,0.36967,294.19
22.704,0.32383,294.19
23.197,0.3156,294.19
23.583,0.30812,294.19
23.87,0.32175,294.19
24.086,0.42107,294.19
24.251,0.34069,294.19
24.431,0.39559,294.19
24.637,0.35357,294.19
24.908,0.34266,294.19
25.242,0.33377,294.19
25.641,0.32188,294.19
26.088,0.31592,294.19
26.573,0.33989,294.19
27.074,0.29618,294.19
27.576,0.28469,294.19
28.082,0.29707,294.19
28.554,0.28529,294.18
28.984,0.28159,294.18
29.35,0.29989,294.18
29.655,0.32372,294.18
29.897,0.29464,294.18
30.117,0.34088,294.18
30.333,0.33168,294.18
30.584,0.30012,294.18
30.911,0.28574,294.18
31.323,0.30642,294.18
31.813,0.28836,294.18
32.367,0.32269,294.18
32.941,0.27149,294.17
33.48,0.27349,294.17
33.949,0.27201,294.17
34.306,0.269,294.16
34.553,0.24058,294.15
34.73,0.27538,294.15
34.895,0.27444,294.15
35.095,0.26537,294.14
35.354,0.2712,294.14
35.713,0.24875,294.13
36.161,0.25567,294.13
36.682,0.25904,294.12
37.233,0.26025,294.12
37.792,0.25253,294.12
38.296,0.26653,294.12
38.729,0.29635,294.11
39.107,0.29531,294.11
39.416,0.21671,294.11
39.682,0.21976,294.11
39.922,0.20814,294.1
40.158,0.20503,294.1
40.39,0.19643,294.09
40.657,0.21676,294.08
40.96,0.1889,294.07
41.323,0.19705,294.05
41.758,0.22723,294.04
42.251,0.19786,294
42.771,0.18068,293.93
43.31,0.17879,293.81
43.806,0.17145,293.7
44.246,0.15665,293.59
44.604,0.18202,293.47
44.889,0.16589,293.35
45.135,0.17103,293.26
45.389,0.1858,293.22
45.665,0.1676,293.19
45.998,0.16393,293.15
46.383,0.16168,293.12
46.811,0.17398,293.1
47.249,0.16537,293.08
47.674,0.16465,293.04
48.087,0.16938,292.98
48.465,0.16276,292.93
48.802,0.16739,292.9
49.118,0.16504,292.89
49.412,0.16454,292.87
49.719,0.16391,292.85
50.047,0.16599,292.84
50.421,0.1636,292.81
50.84,0.16666,292.79
51.291,0.15291,292.79
51.773,0.15807,292.79
52.243,0.15583,292.79
52.691,0.15083,292.79
53.113,0.1455,292.78
53.506,0.14597,292.76
53.884,0.12278,292.71
54.258,0.11422,292.63
54.614,0.10649,292.55
54.933,0.098232,292.48
55.212,0.10006,292.44
55.428,0.11007,292.41
55.644,0.1059,292.39
55.88,0.091808,292.38
56.177,0.088253,292.36
56.554,0.074203,292.32
57.005,0.090347,292.27
57.498,0.10502,292.21
58.016,0.072767,292.14
58.512,0.11998,292.08
58.97,0.091684,292.04
59.373,0.064044,292.01
59.742,0.057409,291.97
60.102,0.057539,291.93
60.457,0.059599,291.9
60.833,0.05317,291.88
61.23,0.06066,291.86
61.64,0.050124,291.84
62.046,0.054274,291.8
62.445,0.05294,291.77
62.815,0.08993,291.76
63.152,0.05069,291.74
63.461,0.067649,291.73
63.742,0.0537,291.7
64.013,0.050205,291.67
64.285,0.049354,291.65
64.58,0.045218,291.6
64.896,0.046279,291.54
65.231,0.050109,291.5
