0.000000,100.000000,0.000000,-40.000000
18.801021,99.802673,18.799985,-40.000000
37.313961,99.211470,37.303483,-40.000000
55.256095,98.228725,55.218683,-40.000000
72.355467,96.858316,72.263051,-40.000000
88.356482,95.105652,88.167788,-40.000000
103.025928,92.977649,102.682066,-40.000000
116.159995,90.482705,115.576986,-40.000000
127.593620,87.630668,126.649189,-40.000000
137.215453,84.432793,135.724058,-40.000000
144.997149,80.901699,142.658477,-40.000000
151.061055,77.051324,147.343088,-40.000000
155.839496,72.896863,149.704009,-40.000000
160.281649,68.454711,149.704009,-40.000000
165.552306,63.742399,147.343088,-40.000000
172.377672,58.778525,142.658477,-40.000000
181.042716,53.582679,135.724058,-40.000000
191.606440,48.175367,126.649189,-40.000000
204.013091,42.577929,115.576986,-40.000000
218.138234,36.812455,102.682066,-40.000000
233.809906,30.901699,88.167788,-40.000000
250.820322,24.868989,72.263051,-40.000000
268.933795,18.738131,55.218683,-40.000000
287.893067,12.533323,37.303483,-40.000000
307.424973,6.279052,18.799985,-40.000000
327.245819,-0.000000,-0.000000,-40.000000
347.066665,-6.279052,-18.799985,-40.000000
366.598571,-12.533323,-37.303483,-40.000000
385.557844,-18.738131,-55.218683,-40.000000
403.671317,-24.868989,-72.263051,-40.000000
420.681733,-30.901699,-88.167788,-40.000000
436.353405,-36.812455,-102.682066,-40.000000
450.478548,-42.577929,-115.576986,-40.000000
462.885198,-48.175367,-126.649189,-40.000000
473.448923,-53.582679,-135.724058,-40.000000
482.113967,-58.778525,-142.658477,-40.000000
488.939332,-63.742399,-147.343088,-40.000000
494.209990,-68.454711,-149.704009,-40.000000
498.652142,-72.896863,-149.704009,-40.000000
503.430583,-77.051324,-147.343088,-40.000000
509.494490,-80.901699,-142.658477,-40.000000
517.276186,-84.432793,-135.724058,-40.000000
526.898018,-87.630668,-126.649189,-40.000000
538.331643,-90.482705,-115.576986,-40.000000
551.465710,-92.977649,-102.682066,-40.000000
566.135157,-95.105652,-88.167788,-40.000000
582.136172,-96.858316,-72.263051,-40.000000
599.235543,-98.228725,-55.218683,-40.000000
617.177677,-99.211470,-37.303483,-40.000000
635.690618,-99.802673,-18.799985,-40.000000
654.491638,-100.000000,-0.000000,-40.000000
673.292659,-99.802673,18.799985,-40.000000
691.805599,-99.211470,37.303483,-40.000000
709.747733,-98.228725,55.218683,-40.000000
726.847105,-96.858316,72.263051,-40.000000
742.848120,-95.105652,88.167788,-40.000000
757.517567,-92.977649,102.682066,-40.000000
770.651634,-90.482705,115.576986,-40.000000
782.085259,-87.630668,126.649189,-40.000000
791.707091,-84.432793,135.724058,-40.000000
799.488787,-80.901699,142.658477,-40.000000
805.552694,-77.051324,147.343088,-40.000000
810.331135,-72.896863,149.704009,-40.000000
814.773287,-68.454711,149.704009,-40.000000
820.043945,-63.742399,147.343088,-40.000000
826.869310,-58.778525,142.658477,-40.000000
835.534354,-53.582679,135.724058,-40.000000
846.098079,-48.175367,126.649189,-40.000000
858.504729,-42.577929,115.576986,-40.000000
872.629872,-36.812455,102.682066,-40.000000
888.301544,-30.901699,88.167788,-40.000000
905.311960,-24.868989,72.263051,-40.000000
923.425433,-18.738131,55.218683,-40.000000
942.384706,-12.533323,37.303483,-40.000000
961.916612,-6.279052,18.799985,-40.000000
981.737458,-0.000000,0.000000,-40.000000
1001.558304,6.279052,-18.799985,-40.000000
1021.090209,12.533323,-37.303483,-40.000000
1040.049482,18.738131,-55.218683,-40.000000
1058.162955,24.868989,-72.263051,-40.000000
1075.173371,30.901699,-88.167788,-40.000000
1090.845043,36.812455,-102.682066,-40.000000
1104.970186,42.577929,-115.576986,-40.000000
1117.376837,48.175367,-126.649189,-40.000000
1127.940561,53.582679,-135.724058,-40.000000
1136.605605,58.778525,-142.658477,-40.000000
1143.430971,63.742399,-147.343088,-40.000000
1148.701628,68.454711,-149.704009,-40.000000
1153.143780,72.896863,-149.704009,-40.000000
1157.922222,77.051324,-147.343088,-40.000000
1163.986128,80.901699,-142.658477,-40.000000
1171.767824,84.432793,-135.724058,-40.000000
1181.389656,87.630668,-126.649189,-40.000000
1192.823282,90.482705,-115.576986,-40.000000
1205.957349,92.977649,-102.682066,-40.000000
1220.626795,95.105652,-88.167788,-40.000000
1236.627810,96.858316,-72.263051,-40.000000
1253.727182,98.228725,-55.218683,-40.000000
1271.669316,99.211470,-37.303483,-40.000000
1290.182256,99.802673,-18.799985,-40.000000
1308.983277,100.000000,-0.000000,-40.000000
