200.000000,100.000000,0.000000,-15.000000
229.869038,99.950656,24.868989,-15.000000
258.175886,99.802673,48.175367,-15.000000
283.456727,99.556196,68.454711,-15.000000
304.438527,99.211470,84.432793,-15.000000
320.120561,98.768834,95.105652,-15.000000
329.848534,98.228725,99.802673,-15.000000
336.546516,97.591676,98.228725,-15.000000
349.327174,96.858316,90.482705,-15.000000
367.784111,96.029369,77.051324,-15.000000
391.080243,95.105652,58.778525,-15.000000
418.069869,94.088077,36.812455,-15.000000
447.374381,92.977649,12.533323,-15.000000
477.469840,91.775463,-12.533323,-15.000000
506.783364,90.482705,-36.812455,-15.000000
533.792869,89.100652,-58.778525,-15.000000
557.124700,87.630668,-77.051324,-15.000000
575.645964,86.074203,-90.482705,-15.000000
588.563985,84.432793,-98.228725,-15.000000
595.898941,82.708057,-99.802673,-15.000000
605.931330,80.901699,-95.105652,-15.000000
621.769580,79.015501,-84.432793,-15.000000
642.867937,77.051324,-68.454711,-15.000000
668.249651,75.011107,-48.175367,-15.000000
696.651730,72.896863,-24.868989,-15.000000
726.616625,70.710678,0.000000,-15.000000
756.587729,68.454711,24.868989,-15.000000
785.009642,66.131187,48.175367,-15.000000
810.429194,63.742399,68.454711,-15.000000
831.594276,61.290705,84.432793,-15.000000
847.558809,58.778525,95.105652,-15.000000
857.913047,56.208338,99.802673,-15.000000
865.974321,53.582679,98.228725,-15.000000
879.170380,50.904142,90.482705,-15.000000
897.876153,48.175367,77.051324,-15.000000
921.358661,45.399050,58.778525,-15.000000
948.505150,42.577929,36.812455,-15.000000
977.952518,39.714789,12.533323,-15.000000
1008.186628,36.812455,-12.533323,-15.000000
1037.642956,33.873792,-36.812455,-15.000000
1064.809182,30.901699,-58.778525,-15.000000
1088.327031,27.899111,-77.051324,-15.000000
1107.095968,24.868989,-90.482705,-15.000000
1120.422540,21.814324,-98.228725,-15.000000
1128.878010,18.738131,-99.802673,-15.000000
1139.502873,15.643447,-95.105652,-15.000000
1155.619652,12.533323,-84.432793,-15.000000
1176.899980,9.410831,-68.454711,-15.000000
1202.419722,6.279052,-48.175367,-15.000000
1230.936400,3.141076,-24.868989,-15.000000
1261.002971,0.000000,-0.000000,-15.000000
1291.069541,-3.141076,24.868989,-15.000000
1319.586220,-6.279052,48.175367,-15.000000
1345.105962,-9.410831,68.454711,-15.000000
1366.386289,-12.533323,84.432793,-15.000000
1382.503069,-15.643447,95.105652,-15.000000
1393.127932,-18.738131,99.802673,-15.000000
1401.583402,-21.814324,98.228725,-15.000000
1414.909974,-24.868989,90.482705,-15.000000
1433.678911,-27.899111,77.051324,-15.000000
1457.196760,-30.901699,58.778525,-15.000000
1484.362986,-33.873792,36.812455,-15.000000
1513.819314,-36.812455,12.533323,-15.000000
1544.053424,-39.714789,-12.533323,-15.000000
1573.500792,-42.577929,-36.812455,-15.000000
1600.647281,-45.399050,-58.778525,-15.000000
1624.129789,-48.175367,-77.051324,-15.000000
1642.835562,-50.904142,-90.482705,-15.000000
1656.031621,-53.582679,-98.228725,-15.000000
1664.092894,-56.208338,-99.802673,-15.000000
1674.447133,-58.778525,-95.105652,-15.000000
1690.411665,-61.290705,-84.432793,-15.000000
1711.576748,-63.742399,-68.454711,-15.000000
1736.996299,-66.131187,-48.175367,-15.000000
1765.418213,-68.454711,-24.868989,-15.000000
1795.389316,-70.710678,-0.000000,-15.000000
1825.354212,-72.896863,24.868989,-15.000000
1853.756291,-75.011107,48.175367,-15.000000
1879.138005,-77.051324,68.454711,-15.000000
1900.236362,-79.015501,84.432793,-15.000000
1916.074612,-80.901699,95.105652,-15.000000
1926.107000,-82.708057,99.802673,-15.000000
1933.441957,-84.432793,98.228725,-15.000000
1946.359978,-86.074203,90.482705,-15.000000
1964.881242,-87.630668,77.051324,-15.000000
1988.213073,-89.100652,58.778525,-15.000000
2015.222578,-90.482705,36.812455,-15.000000
2044.536102,-91.775463,12.533323,-15.000000
2074.631561,-92.977649,-12.533323,-15.000000
2103.936072,-94.088077,-36.812455,-15.000000
2130.925699,-95.105652,-58.778525,-15.000000
2154.221831,-96.029369,-77.051324,-15.000000
2172.678768,-96.858316,-90.482705,-15.000000
2185.459426,-97.591676,-98.228725,-15.000000
2192.157408,-98.228725,-99.802673,-15.000000
2201.885381,-98.768834,-95.105652,-15.000000
2217.567414,-99.211470,-84.432793,-15.000000
2238.549215,-99.556196,-68.454711,-15.000000
2263.830056,-99.802673,-48.175367,-15.000000
2292.136904,-99.950656,-24.868989,-15.000000
2322.005942,-100.000000,-0.000000,-15.000000
