0.388	1.17283
0.421	1.15371
0.519	1.17216
0.607	1.13591
0.62	1.09429
0.665	1.12812
0.732	1.06432
0.762	1.09229
0.868	1.00388
0.882	1.08068
0.887	1.1024
0.977	1.40077
1	1.0969
1.141	1.11234
1.149	1.04666
1.156	1.08549
1.283	1.0328
1.314	1.08743
1.384	1.05716
1.39	1.06324
1.39	1.04096
1.409	1.00636
1.447	1.02567
1.469	1.05041
1.496	1.07996
1.53	1.04059
1.548	1.02088
1.572	1.06119
1.575	1.13431
1.589	1.0452
1.62	1.02541
1.628	1.02003
1.629	1.05706
1.634	1.14925
1.649	0.991595
1.65	1.05208
1.684	1.00286
1.701	0.99219
1.708	1.04542
1.75	1.01673
1.838	0.981817
1.845	0.958256
1.847	1.01585
1.862	1.00767
1.952	1.01278
1.978	0.971326
2.029	0.994082
2.132	0.980516
2.441	0.924533
2.804	0.902542
3.182	0.832322
3.525	0.816955
3.886	0.804267
4.299	0.760859
4.755	0.662978
5.133	0.602252
5.208	0.610975
5.25	0.570126
5.268	0.59473
5.368	0.583839
5.377	0.546366
5.474	0.553239
5.494	0.52172
5.495	0.585834
5.925	0.478997
6.496	0.43586
7.129	0.375317
7.719	0.336111
8.179	0.300972
8.489	0.25817
8.626	0.253762
8.655	0.256655
8.671	0.267435
8.806	0.244941
9.162	0.238575
9.7	0.215343
10.37	0.195862
11.036	0.151284
11.579	0.134429
11.968	0.14797
12.204	0.120226
12.313	0.120041
12.387	0.11738
12.507	0.110461
12.726	0.113101
13.058	0.0991441
13.475	0.0971089
13.931	0.0887554
14.389	0.0785723
14.795	0.0622972
15.15	0.0551549
15.456	0.0574279
15.748	0.0551117
16.024	0.0563733
16.294	0.0520799
16.549	0.0488675
16.79	0.051769
17.021	0.0420072
17.267	0.0429314
17.545	0.0408397
17.881	0.0358051
18.3	0.032271
18.81	0.0258406
19.372	0.0257995
19.932	0.0222828
20.411	0.0209024
20.778	0.0191159
21.047	0.0180825
21.258	0.0167956
21.449	0.0176608
21.663	0.0165447
21.896	0.0155366
22.169	0.0153808
22.486	0.0142016
22.857	0.0132573
23.27	0.0120022
23.671	0.0110892
24.032	0.0104914
24.332	0.0103341
24.555	0.00984413
24.716	0.0106173
24.825	0.0104236
24.917	0.00849
25.054	0.00866188
25.273	0.00875488
25.58	0.00874683
25.997	0.00760915
26.488	0.00716563
26.988	0.00688284
27.447	0.00573541
27.824	0.00467511
28.128	0.0043853
28.382	0.00407838
28.608	0.00397858
28.839	0.00328726
29.136	0.00359253
29.545	0.00366724
30.033	0.00370397
30.565	0.00297408
31.076	0.00240893
31.472	0.00238368
31.677	0.00224021
31.712	0.00223834
31.712	0.00216663
31.735	0.00213325
31.776	0.0021901
31.801	0.00205567
31.929	0.00209993
32.266	0.00190725
32.728	0.00165923
33.253	0.00155543
33.805	0.00146991
34.312	0.00146931
34.73	0.0018544
35.056	0.00151005
35.288	0.0013705
35.468	0.00123796
35.631	0.00122421
35.829	0.00122206
36.087	0.00110713
36.449	0.000946171
36.884	0.00100588
37.298	0.000189027
37.642	0.000186792
37.902	0.000180812
38.064	0.000195294
38.168	0.000202561
38.27	0.000183374
38.406	0.000178363
38.577	0.000177341
38.807	0.00019334
39.093	0.000175223
39.427	0.000182438
39.803	0.000184051
40.191	0.000181998
40.581	0.000168589
40.713	0.000243704
40.961	0.000183838
41.023	0.0001913
41.247	0.000162403
41.303	0.000203626
41.398	0.000201985
41.413	0.000185163
41.425	0.000174077
41.466	0.000175724
41.473	0.000179495
41.479	0.000174979
41.479	0.000180008
41.496	0.000190302
41.505	0.000182278
41.506	0.00017885
41.517	0.000183263
41.519	0.000181771
41.535	0.000187034
41.548	0.000182486
41.557	0.000181673
41.56	0.000186411
41.577	0.000191573
41.586	0.000177735
41.601	0.000175085
41.605	0.000181764
41.605	0.000191852
41.612	0.000191296
41.617	0.000176231
41.622	0.000187387
41.632	0.000194921
41.642	0.000179247
41.647	0.000196026
41.652	0.000211823
41.657	0.000180907
41.665	0.000185968
41.668	0.000184974
41.685	0.000176824
41.726	0.000200149
41.734	0.000176798
41.737	0.000185885
41.821	0.000176966
41.839	0.000216426
41.847	0.000184733
41.867	0.000182984
41.919	0.000185692
41.922	0.000188003
41.927	0.000178718
41.962	0.000175873
41.974	0.00019977
