1.162	2.8235
1.211	3.15481
1.214	3.14684
1.22	3.13097
1.261	2.90677
1.334	2.84499
1.355	2.79551
1.359	2.43781
1.359	2.43764
1.362	2.77923
1.425	1.83901
1.432	2.62234
1.487	2.16131
1.506	2.09629
1.514	2.4519
1.557	2.36812
1.573	2.33791
1.593	2.30087
1.616	2.25927
1.635	2.2257
1.66	2.05173
1.678	2.15234
1.692	2.04411
1.734	1.98913
1.783	1.73764
1.794	1.97204
1.858	1.88321
1.878	1.62369
1.924	1.54792
1.931	1.54389
1.935	1.54221
2.067	1.13184
2.101	1.61024
2.194	1.53094
2.221	1.51035
2.288	1.46384
2.328	1.4391
2.484	1.36307
2.839	1.2971
3.106	1.14104
3.288	1.37694
3.401	1.4174
3.481	1.44957
3.613	1.50775
3.849	1.62197
4.156	1.52802
4.498	1.91979
4.842	2.0077
5.153	2.01783
5.415	2.01234
5.669	2.0027
5.933	1.98874
6.239	1.91597
6.62	1.69755
7.052	1.56895
7.519	1.38824
7.995	1.60876
8.44	1.58751
8.864	1.54339
9.232	1.4472
9.548	1.4237
9.831	1.36337
10.114	1.35941
10.407	1.3563
10.702	1.35416
11.036	1.34913
11.357	1.32879
11.664	1.29545
11.931	1.26268
12.151	1.23365
12.333	1.20285
12.518	1.16917
12.753	1.12979
13.053	1.09798
13.455	1.07854
13.963	1.0563
14.508	1.00705
15.029	0.948531
15.464	0.89308
15.783	0.856378
15.985	0.842325
16.136	0.836981
16.297	0.832854
16.513	0.828697
16.831	0.822353
17.249	0.804584
17.775	0.766804
18.316	0.743845
18.823	0.730137
19.247	0.715473
19.549	0.703369
19.746	0.694648
19.91	0.677734
20.093	0.590743
20.334	0.661087
20.638	0.638765
20.984	0.616295
21.329	0.599349
21.654	0.559429
21.931	0.574787
22.165	0.566717
22.381	0.560249
22.618	0.553518
22.916	0.499472
23.291	0.529663
23.753	0.508518
24.254	0.486651
24.747	0.46601
25.186	0.451963
25.546	0.443507
25.845	0.411137
26.089	0.409855
26.339	0.419486
26.632	0.407148
26.979	0.396507
27.373	0.391722
27.796	0.387993
28.196	0.3794
28.549	0.362214
28.833	0.348291
29.035	0.341768
29.185	0.338581
29.324	0.336159
29.484	0.317196
29.689	0.330666
29.936	0.326182
30.219	0.305964
30.532	0.305235
30.873	0.292876
31.253	0.286496
31.69	0.282336
32.155	0.275907
32.663	0.263041
33.156	0.250795
33.613	0.236138
33.989	0.227588
34.284	0.224704
34.495	0.207909
34.656	0.192264
34.812	0.221217
35.01	0.219529
35.269	0.216701
35.607	0.212319
36.011	0.206339
36.461	0.186634
36.906	0.189297
37.316	0.182121
37.672	0.176242
37.949	0.148618
38.167	0.169557
38.358	0.167463
38.568	0.15843
